topology,qi,match,tokens,diameter,avg_degree,structural_entropy,spectral_gap,task_centrality,n_agents
ba_7_m2_s1,82,1,49206,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,83,0,4966,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,84,0,70775,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,85,0,10125,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,86,0,43325,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,87,0,18556,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,88,0,25523,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,89,1,188931,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,90,0,225992,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,91,0,14115,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,92,0,139279,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,93,0,102372,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,94,0,12500,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,95,1,25568,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,96,0,8278,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,97,0,4414,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,98,0,10397,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m2_s1,99,1,119230,1.8333333333333333,1.4444444444444444,3.027980354473245,0.43651147838911303,0.0,8
ba_7_m3_s1,0,0,15554,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,1,1,5762,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,2,0,14737,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,3,0,57609,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,4,1,28645,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,5,0,68212,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,6,0,138155,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,7,0,57918,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,8,0,385502,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,9,0,36036,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,10,1,68026,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,11,0,67842,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,12,0,4299,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,13,1,48228,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,14,1,50865,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,15,0,4990,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,16,0,22890,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,17,0,144637,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,18,0,12838,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,19,0,51013,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,20,0,4203,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,21,0,6834,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,22,1,189760,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,23,1,5406,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,24,1,147681,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,25,0,10714,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,26,1,146032,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,27,0,35544,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,28,1,145886,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,29,0,15547,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,30,0,15834,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,31,0,40360,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,32,0,38139,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,33,1,94108,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,34,0,99926,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,35,0,7208,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,36,0,10047,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,37,1,5685,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,38,0,48264,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,39,0,22123,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,40,0,54654,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,41,0,10181,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,42,0,22813,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,43,0,10905,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,44,0,340057,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,45,0,96742,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,46,0,11170,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,47,0,51640,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,48,0,5620,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,49,1,21350,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,50,0,116730,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,51,1,76940,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,52,0,265505,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,53,0,10818,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,54,0,19236,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,55,0,6277,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,56,0,13516,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,57,0,8853,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,58,1,79270,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,59,0,5579,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,60,1,40139,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,61,0,10814,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,62,0,8272,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,63,0,234136,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,64,0,14712,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,65,0,12396,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,66,0,41321,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,67,0,17467,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,68,1,4451,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,69,0,10079,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,70,0,5490,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,71,0,106201,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,72,0,27773,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,73,1,18281,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,74,0,8980,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,75,1,16311,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,76,0,95243,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,77,0,51011,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,78,1,44571,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,79,0,172519,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,80,0,156355,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,81,0,8688,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,82,1,92055,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,83,0,7472,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,84,0,59159,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,85,0,14110,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,86,0,41723,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,87,0,15706,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,88,0,17087,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,89,1,25852,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,90,0,141842,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,91,0,70072,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,92,0,11171,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,93,1,67334,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,94,0,10999,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,95,0,8589,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,96,0,9208,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,97,0,5754,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,98,0,16768,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
ba_7_m3_s1,99,1,159734,1.6666666666666667,1.6666666666666667,2.985174447128411,0.4521554042413098,0.0,8
chain_3,0,0,38635,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,1,1,4465,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,2,0,14755,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,3,0,48652,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,4,0,62214,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,5,1,51309,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,6,0,3709,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,7,1,63498,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,8,0,157702,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,9,0,1474,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,10,0,1734,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,11,1,10118,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,12,0,1506,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,13,1,30121,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,14,0,17731,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,15,0,777,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,16,0,2000,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,17,0,1544,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,18,0,15259,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,19,0,39676,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,20,0,2476,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,21,0,13956,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,22,0,68800,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,23,1,2648,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,24,1,97121,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,25,0,8631,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,26,1,15853,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,27,0,20527,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,28,0,3211,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,29,0,2834,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,30,0,6093,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,31,0,55453,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,32,0,7240,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,33,1,25045,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,34,0,3357,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,35,0,5664,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,36,0,1649,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,37,0,4877,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,38,0,26807,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,39,0,2316,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,40,0,88433,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,41,0,9975,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,42,1,17981,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,43,0,9096,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,44,0,41705,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,45,0,41033,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,46,0,3517,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,47,0,27053,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,48,0,1844,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,49,1,17913,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,50,0,2200,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,51,1,23521,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,52,0,80138,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,53,0,1977,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,54,0,1850,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,55,0,2992,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,56,0,22073,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,57,1,750,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,58,0,90121,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,59,0,1254,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,60,0,20688,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,61,0,18814,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,62,0,7146,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,63,0,59251,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,64,0,2711,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,65,0,12407,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,66,0,16388,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,67,0,29971,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,68,1,1678,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,69,0,3303,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,70,0,1812,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,71,1,29740,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,72,0,16263,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,73,1,2086,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,74,0,435,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,75,1,5261,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,76,0,3657,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,77,0,5835,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,78,1,21966,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,79,0,81707,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,80,0,6925,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,81,0,4740,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,82,0,8464,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,83,0,1207,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,84,0,24980,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,85,0,6042,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,86,0,4507,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,87,0,8431,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,88,0,2826,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,89,0,2590,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,90,0,67798,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,91,0,33540,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,92,0,82144,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,93,1,54748,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,94,0,832,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,95,0,1866,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,96,0,6372,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,97,0,4256,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,98,0,4154,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
chain_3,99,1,97901,1.6666666666666667,0.75,1.9182958340544893,0.5000000000000002,0.0,3
